20200117,河南省,开封市,北京市,北京市,0.00820
20200117,北京市,北京市,安徽省,淮北市,0.00823
20200117,北京市,北京市,海南省,陵水黎族自治县,0.01257
20200117,北京市,北京市,湖北省,仙桃市,0.00703
20200117,山东省,东营市,北京市,北京市,0.01484
20200117,河南省,焦作市,北京市,北京市,0.00706
20200117,北京市,北京市,湖北省,孝感市,0.03107
20200117,四川省,德阳市,北京市,北京市,0.00185
20200117,陕西省,榆林市,北京市,北京市,0.00985
20200117,北京市,北京市,台湾省,台南市,0.00023
20200117,北京市,北京市,福建省,莆田市,0.02161
20200117,广东省,东莞市,北京市,北京市,0.01254
20200117,湖南省,永州市,北京市,北京市,0.00113
20200117,北京市,北京市,新疆维吾尔自治区,五家渠市,0.00023
20200117,四川省,广元市,北京市,北京市,0.00211
20200117,北京市,北京市,内蒙古自治区,巴彦淖尔市,0.01490
20200117,北京市,北京市,安徽省,淮南市,0.01092
20200117,黑龙江省,大兴安岭地区,北京市,北京市,0.00156
20200117,黑龙江省,鸡西市,北京市,北京市,0.00262
20200117,北京市,北京市,贵州省,安顺市,0.00424
20200117,广东省,揭阳市,北京市,北京市,0.00136
20200117,北京市,北京市,浙江省,湖州市,0.00706
20200117,北京市,北京市,新疆维吾尔自治区,伊犁哈萨克自治州,0.00321
20200117,湖北省,随州市,北京市,北京市,0.00321
20200117,甘肃省,张掖市,北京市,北京市,0.00084
20200117,北京市,北京市,陕西省,宝鸡市,0.02615
20200117,山东省,泰安市,北京市,北京市,0.02168
20200117,新疆维吾尔自治区,博尔塔拉蒙古自治州,北京市,北京市,0.00023
20200117,北京市,北京市,海南省,屯昌县,0.00023
20200117,北京市,北京市,吉林省,四平市,0.03097
20200117,西藏自治区,山南市,北京市,北京市,0.00052
20200117,北京市,北京市,江苏省,泰州市,0.02174
20200117,山西省,运城市,北京市,北京市,0.01510
20200117,河北省,秦皇岛市,北京市,北京市,0.06188
20200117,安徽省,芜湖市,北京市,北京市,0.00706
20200117,北京市,北京市,海南省,琼中黎族苗族自治县,0.00023
20200117,江苏省,南通市,北京市,北京市,0.01516
20200117,北京市,北京市,内蒙古自治区,阿拉善盟,0.00243
20200117,四川省,阿坝藏族羌族自治州,北京市,北京市,0.00052
20200117,北京市,北京市,黑龙江省,七台河市,0.00606
20200117,四川省,雅安市,北京市,北京市,0.00052
20200117,云南省,红河哈尼族彝族自治州,北京市,北京市,0.00117
20200117,北京市,北京市,新疆维吾尔自治区,双河市,0.00019
20200117,北京市,北京市,云南省,西双版纳傣族自治州,0.00505
20200117,湖北省,荆门市,北京市,北京市,0.00224
20200117,陕西省,延安市,北京市,北京市,0.00373
20200117,云南省,文山壮族苗族自治州,北京市,北京市,0.00052
20200117,福建省,福州市,北京市,北京市,0.02203
20200117,陕西省,宝鸡市,北京市,北京市,0.00651
20200117,浙江省,宁波市,北京市,北京市,0.02203
20200117,北京市,北京市,江苏省,淮安市,0.01523
20200117,湖南省,娄底市,北京市,北京市,0.00156
20200117,北京市,北京市,广西壮族自治区,钦州市,0.00146
20200117,北京市,北京市,贵州省,遵义市,0.01238
20200117,湖北省,仙桃市,北京市,北京市,0.00055
20200117,海南省,定安县,北京市,北京市,0.00019
20200117,北京市,北京市,西藏自治区,日喀则市,0.00019
20200117,广东省,肇庆市,北京市,北京市,0.00181
20200117,北京市,北京市,西藏自治区,昌都市,0.00019
20200117,青海省,海西蒙古族藏族自治州,北京市,北京市,0.00055
20200117,北京市,北京市,新疆维吾尔自治区,阿克苏地区,0.00243
20200117,四川省,南充市,北京市,北京市,0.00324
20200117,湖北省,黄石市,北京市,北京市,0.00262
20200117,北京市,北京市,安徽省,滁州市,0.01231
20200117,广西壮族自治区,钦州市,北京市,北京市,0.00055
20200117,河南省,平顶山市,北京市,北京市,0.00606
20200117,云南省,大理白族自治州,北京市,北京市,0.00447
20200117,北京市,北京市,山东省,烟台市,0.06094
20200117,浙江省,嘉兴市,北京市,北京市,0.01228
20200117,北京市,北京市,河南省,洛阳市,0.06091
20200117,吉林省,通化市,北京市,北京市,0.00454
20200117,北京市,北京市,广东省,汕尾市,0.00143
20200117,北京市,北京市,广西壮族自治区,来宾市,0.00146
20200117,云南省,玉溪市,北京市,北京市,0.00117
20200117,北京市,北京市,新疆维吾尔自治区,哈密市,0.00292
20200117,北京市,北京市,海南省,琼海市,0.00713
20200117,辽宁省,朝阳市,北京市,北京市,0.01225
20200117,新疆维吾尔自治区,吐鲁番市,北京市,北京市,0.00058
20200117,黑龙江省,黑河市,北京市,北京市,0.00350
20200117,河北省,邢台市,北京市,北京市,0.06023
20200117,北京市,北京市,广西壮族自治区,梧州市,0.00181
20200117,安徽省,淮北市,北京市,北京市,0.00350
20200117,北京市,北京市,湖南省,郴州市,0.00648
20200117,北京市,北京市,山东省,临沂市,0.06017
20200117,北京市,北京市,吉林省,辽源市,0.01225
20200117,北京市,北京市,河南省,许昌市,0.03843
20200117,北京市,北京市,湖北省,十堰市,0.02621
20200117,北京市,北京市,浙江省,宁波市,0.02213
20200117,四川省,广安市,北京市,北京市,0.00058
20200117,河南省,鹤壁市,北京市,北京市,0.00402
20200117,北京市,北京市,黑龙江省,大庆市,0.02961
20200117,北京市,北京市,云南省,红河哈尼族彝族自治州,0.00324
20200117,北京市,北京市,江苏省,镇江市,0.01221
20200117,北京市,北京市,新疆维吾尔自治区,北屯市,0.00019
20200117,浙江省,衢州市,北京市,北京市,0.00181
20200117,北京市,北京市,海南省,文昌市,0.00454
20200117,北京市,北京市,安徽省,马鞍山市,0.02948
20200117,福建省,厦门市,北京市,北京市,0.02910
20200117,北京市,北京市,云南省,保山市,0.00457
20200117,北京市,北京市,江苏省,常州市,0.02229
20200117,北京市,北京市,宁夏回族自治区,中卫市,0.00369
20200117,云南省,楚雄彝族自治州,北京市,北京市,0.00087
20200117,山西省,忻州市,北京市,北京市,0.01558
20200117,广东省,中山市,北京市,北京市,0.00833
20200117,四川省,攀枝花市,北京市,北京市,0.00058
20200117,北京市,北京市,甘肃省,张掖市,0.00421
20200117,北京市,北京市,四川省,泸州市,0.00833
20200117,山东省,菏泽市,北京市,北京市,0.02624
20200117,北京市,北京市,广西壮族自治区,玉林市,0.00373
20200117,北京市,北京市,湖北省,宜昌市,0.02236
20200117,北京市,北京市,山东省,潍坊市,0.05871
20200117,江苏省,扬州市,北京市,北京市,0.01076
20200117,西藏自治区,拉萨市,北京市,北京市,0.00327
20200117,江苏省,盐城市,北京市,北京市,0.00978
20200117,山西省,太原市,北京市,北京市,0.05851
20200117,海南省,陵水黎族自治县,北京市,北京市,0.00603
20200117,四川省,凉山彝族自治州,北京市,北京市,0.00230
20200117,新疆维吾尔自治区,巴音郭楞蒙古自治州,北京市,北京市,0.00178
20200117,北京市,北京市,福建省,宁德市,0.00719
20200117,北京市,北京市,贵州省,黔东南苗族侗族自治州,0.00833
20200117,北京市,北京市,江西省,宜春市,0.01568
20200117,北京市,北京市,广东省,云浮市,0.00062
20200117,福建省,莆田市,北京市,北京市,0.00230
20200117,辽宁省,本溪市,北京市,北京市,0.00305
20200117,北京市,北京市,辽宁省,本溪市,0.01212
20200117,北京市,北京市,湖北省,黄石市,0.01076
20200117,云南省,怒江傈僳族自治州,北京市,北京市,0.00016
20200117,广东省,汕尾市,北京市,北京市,0.00062
20200117,北京市,北京市,甘肃省,庆阳市,0.02242
20200117,海南省,琼海市,北京市,北京市,0.00327
20200117,北京市,北京市,甘肃省,兰州市,0.03755
20200117,辽宁省,锦州市,北京市,北京市,0.01575
20200117,北京市,北京市,江苏省,无锡市,0.02624
20200117,北京市,北京市,吉林省,白城市,0.01575
20200117,北京市,北京市,陕西省,延安市,0.00723
20200117,北京市,北京市,安徽省,铜陵市,0.01072
20200117,北京市,北京市,四川省,雅安市,0.00178
20200117,广东省,清远市,北京市,北京市,0.00178
20200117,北京市,北京市,青海省,西宁市,0.01578
20200117,河南省,三门峡市,北京市,北京市,0.00305
20200117,湖北省,天门市,北京市,北京市,0.00087
20200117,北京市,北京市,海南省,海口市,0.02835
20200117,北京市,北京市,安徽省,池州市,0.01578
20200117,北京市,北京市,浙江省,舟山市,0.00327
20200117,西藏自治区,阿里地区,北京市,北京市,0.00016
20200117,北京市,北京市,青海省,玉树藏族自治州,0.00016
20200117,北京市,北京市,河南省,平顶山市,0.03745
20200117,广东省,惠州市,北京市,北京市,0.00567
20200117,广西壮族自治区,贺州市,北京市,北京市,0.00062
20200117,广西壮族自治区,北海市,北京市,北京市,0.00528
20200117,台湾省,台中市,北京市,北京市,0.00016
20200117,北京市,北京市,湖北省,神农架林区,0.00016
20200117,北京市,北京市,陕西省,渭南市,0.03729
20200117,北京市,北京市,江西省,抚州市,0.01591
20200117,北京市,北京市,宁夏回族自治区,吴忠市,0.00460
20200117,安徽省,宿州市,北京市,北京市,0.00726
20200117,安徽省,合肥市,北京市,北京市,0.03723
20200117,北京市,北京市,海南省,定安县,0.00062
20200117,河北省,沧州市,北京市,北京市,0.14243
20200117,新疆维吾尔自治区,图木舒克市,北京市,北京市,0.00016
20200117,广东省,江门市,北京市,北京市,0.00198
20200117,台湾省,桃园市,北京市,北京市,0.00013
20200117,吉林省,辽源市,北京市,北京市,0.00217
20200117,北京市,北京市,台湾省,花莲县,0.00013
20200117,北京市,北京市,四川省,成都市,0.14052
20200117,北京市,北京市,陕西省,商洛市,0.00554
20200117,四川省,资阳市,北京市,北京市,0.00062
20200117,北京市,北京市,山西省,太原市,0.13848
20200117,广西壮族自治区,贵港市,北京市,北京市,0.00062
20200117,北京市,北京市,西藏自治区,那曲市,0.00013
20200117,北京市,北京市,贵州省,铜仁市,0.00509
20200117,北京市,北京市,重庆市,重庆市,0.13734
20200117,北京市,北京市,甘肃省,天水市,0.02971
20200117,北京市,北京市,广东省,茂名市,0.00246
20200117,内蒙古自治区,通辽市,北京市,北京市,0.01614
20200117,北京市,北京市,广东省,阳江市,0.00136
20200117,北京市,北京市,云南省,丽江市,0.00642
20200117,北京市,北京市,新疆维吾尔自治区,可克达拉市,0.00013
20200117,新疆维吾尔自治区,阿拉尔市,北京市,北京市,0.00013
20200117,北京市,北京市,黑龙江省,绥化市,0.05524
20200117,贵州省,铜仁市,北京市,北京市,0.00091
20200117,辽宁省,辽阳市,北京市,北京市,0.00402
20200117,湖南省,张家界市,北京市,北京市,0.00143
20200117,北京市,北京市,甘肃省,金昌市,0.00305
20200117,宁夏回族自治区,石嘴山市,北京市,北京市,0.00175
20200117,北京市,北京市,江苏省,扬州市,0.03243
20200117,湖南省,湘西土家族苗族自治州,北京市,北京市,0.00152
20200117,北京市,北京市,黑龙江省,佳木斯市,0.02841
20200117,北京市,北京市,台湾省,高雄市,0.00013
20200117,北京市,北京市,江西省,南昌市,0.05472
20200117,青海省,黄南藏族自治州,北京市,北京市,0.00013
20200117,北京市,北京市,内蒙古自治区,兴安盟,0.01623
20200117,河南省,商丘市,北京市,北京市,0.01626
20200117,宁夏回族自治区,中卫市,北京市,北京市,0.00133
20200117,北京市,北京市,江苏省,徐州市,0.05427
20200117,山东省,枣庄市,北京市,北京市,0.00923
20200117,安徽省,蚌埠市,北京市,北京市,0.00463
20200117,四川省,宜宾市,北京市,北京市,0.00418
20200117,北京市,北京市,广东省,中山市,0.00901
20200117,北京市,北京市,甘肃省,甘南藏族自治州,0.00091
20200117,北京市,北京市,福建省,厦门市,0.03684
20200117,江西省,宜春市,北京市,北京市,0.00330
20200117,四川省,绵阳市,北京市,北京市,0.00839
20200117,辽宁省,大连市,北京市,北京市,0.05398
20200117,江苏省,徐州市,北京市,北京市,0.02287
20200117,安徽省,阜阳市,北京市,北京市,0.01633
20200117,北京市,北京市,山东省,菏泽市,0.12947
20200117,黑龙江省,七台河市,北京市,北京市,0.00091
20200117,辽宁省,铁岭市,北京市,北京市,0.00463
20200117,北京市,北京市,山东省,德州市,0.12821
20200117,北京市,北京市,山东省,济南市,0.12795
20200117,北京市,北京市,宁夏回族自治区,银川市,0.03240
20200117,北京市,北京市,河南省,驻马店市,0.12736
20200117,山西省,阳泉市,北京市,北京市,0.00839
20200117,云南省,保山市,北京市,北京市,0.00382
20200117,贵州省,黔南布依族苗族自治州,北京市,北京市,0.00211
20200117,北京市,北京市,广西壮族自治区,桂林市,0.01649
20200117,北京市,北京市,山东省,滨州市,0.03668
20200117,海南省,文昌市,北京市,北京市,0.00175
20200117,北京市,北京市,广东省,惠州市,0.00739
20200117,北京市,北京市,宁夏回族自治区,石嘴山市,0.00376
20200117,北京市,北京市,新疆维吾尔自治区,吐鲁番市,0.00091
20200117,北京市,北京市,江西省,赣州市,0.01662
20200117,北京市,北京市,广西壮族自治区,贵港市,0.00249
20200117,湖南省,邵阳市,北京市,北京市,0.00288
20200117,北京市,北京市,山东省,威海市,0.02644
20200117,青海省,海南藏族自治州,北京市,北京市,0.00013
20200117,山东省,聊城市,北京市,北京市,0.02317
20200117,山东省,德州市,北京市,北京市,0.03645
20200117,福建省,三明市,北京市,北京市,0.00204
20200117,北京市,北京市,海南省,三亚市,0.05236
20200117,北京市,北京市,四川省,宜宾市,0.00904
20200117,北京市,北京市,河南省,开封市,0.03639
20200117,北京市,北京市,四川省,广安市,0.00596
20200117,北京市,北京市,青海省,海西蒙古族藏族自治州,0.00266
20200117,青海省,玉树藏族自治州,北京市,北京市,0.00013
20200117,北京市,北京市,湖北省,武汉市,0.12212
20200117,北京市,北京市,云南省,玉溪市,0.00330
20200117,北京市,北京市,辽宁省,铁岭市,0.01672
20200117,北京市,北京市,广西壮族自治区,南宁市,0.02987
20200117,山西省,长治市,北京市,北京市,0.01186
20200117,江西省,鹰潭市,北京市,北京市,0.00175
20200117,北京市,北京市,吉林省,白山市,0.01186
20200117,辽宁省,盘锦市,北京市,北京市,0.00969
20200117,吉林省,松原市,北京市,北京市,0.00399
